race_hash,month,date,date_display,race_name,race_url,distance_km,elevation_m,distance_elevation_raw,price,town,province,status,scraped_at
53a67a5c08d2,Maig 2026,2026-05-10,10/05/2026,CM Vall d'Arbúcies,https://www.cmvalldarbucies.cat/,10,350,10km D+350m,,Arbúcies,GIRONA,ACTIVA,2026-04-02T20:57:50.397338+00:00
03e46fbe6627,Maig 2026,2026-05-10,10/05/2026,Cirera Trail,http://www.cireratrail.cat/,18,620,18km D+620m,,Santa Coloma de Cervelló,BARCELONA,ACTIVA,2026-04-02T20:57:50.397359+00:00
fbec360bd00d,Maig 2026,2026-05-10,10/05/2026,Cursa de la Portella,https://www.serresdelmestral.cat/,17,1000,17km D+1000m,,L'Hospital de l'Infant,TARRAGONA,ACTIVA,2026-04-02T20:57:50.397377+00:00
db113c0c3b98,Maig 2026,2026-05-10,10/05/2026,Cursa de la Portella,https://www.serresdelmestral.cat/,10.5,450,"10,5km D+450m",,L'Hospital de l'Infant,TARRAGONA,ACTIVA,2026-04-02T20:57:50.397396+00:00
63f431f49671,Maig 2026,2026-05-10,10/05/2026,Cursa Batalla dels Herois,https://www.weevens.com/esdeveniments/batalles-dels-herois-2/,22,,22km,17€,El Bruc,TARRAGONA,ACTIVA,2026-04-02T20:57:50.397419+00:00
9a964e16a71c,Maig 2026,2026-05-10,10/05/2026,Cursa Batalla dels Herois,https://www.weevens.com/esdeveniments/batalles-dels-herois-2/,10,,10km,10€,El Bruc,TARRAGONA,ACTIVA,2026-04-02T20:57:50.397444+00:00
08d14afc114e,Maig 2026,2026-05-16,16/05/2026,UTBCN Ultra Trail Barcelona,https://ultratrailbcn.com/,61,1976,61km D+1976m,,Sant Fruitós de Bages,BARCELONA,ACTIVA,2026-04-02T20:57:50.397464+00:00
3d6f4dfa57e7,Maig 2026,2026-05-16,16/05/2026,UTBCN Ultra Trail Barcelona,https://ultratrailbcn.com/,40,1072,40km D+1072m,,Sant Fruitós de Bages,BARCELONA,ACTIVA,2026-04-02T20:57:50.397482+00:00
021abea70a17,Maig 2026,2026-05-16,16/05/2026,UTBCN Ultra Trail Barcelona,https://ultratrailbcn.com/,26,640,26km D+640m,,Sant Fruitós de Bages,BARCELONA,ACTIVA,2026-04-02T20:57:50.397500+00:00
4ddb9986ee2f,Maig 2026,2026-05-16,16/05/2026,UTBCN Ultra Trail Barcelona,https://ultratrailbcn.com/,11,265,11km D+265m,,Sant Fruitós de Bages,BARCELONA,ACTIVA,2026-04-02T20:57:50.397519+00:00
7d611198363b,Maig 2026,2026-05-16,16/05/2026,Vall d'Aro Run Series La Nocturna,https://valldarorunseries.com/pages/la-nocturna,11.6,400,"11,6km D+400m",,Castell d'Aro,GIRONA,ACTIVA,2026-04-02T20:57:50.397543+00:00
ae56e28267b9,Maig 2026,2026-05-16,16/05/2026,Vertical Montserrat,https://verticalmontserrat.org/,1,388,1km D+388m,,Montserrat,BARCELONA,ACTIVA,2026-04-02T20:57:50.397563+00:00
4c60b6940397,Maig 2026,2026-05-16,16/05/2026,La Bandarra,https://www.labandarratrail.com/,49,2500,49km D+2500m,45€,Mont-ral,TARRAGONA,ACTIVA,2026-04-02T20:57:50.397583+00:00
6aca1050b5f4,Maig 2026,2026-05-16,16/05/2026,La Bandarra,https://www.labandarratrail.com/,28,1150,28km D+1150m,25€,Mont-ral,TARRAGONA,ACTIVA,2026-04-02T20:57:50.397603+00:00
140c62343404,Maig 2026,2026-05-16,16/05/2026,La Bandarra,https://www.labandarratrail.com/,14.5,520,"14,5km D+520m",18€,Mont-ral,TARRAGONA,ACTIVA,2026-04-02T20:57:50.397625+00:00
907a2798c766,Maig 2026,2026-05-16,16/05/2026,Trail de Sorà,https://soratrail.cat/,21,,21km,,Sorà,BARCELONA,ACTIVA,2026-04-02T20:57:50.397644+00:00
321a1929e8db,Maig 2026,2026-05-16,16/05/2026,Trail de Sorà,https://soratrail.cat/,11,,11km,,Sorà,BARCELONA,ACTIVA,2026-04-02T20:57:50.397664+00:00
3d93137f3bee,Maig 2026,2026-05-16,16/05/2026,CavaCursa Giró Ribot,https://giroribot.es/esdeveniments/cavacursa-2024/,10,100,10km D+100m,,Santa Fe del Penedès,BARCELONA,ACTIVA,2026-04-02T20:57:50.397684+00:00
ee27c66ce4a9,Maig 2026,2026-05-16,16/05/2026,CavaCursa Giró Ribot,https://giroribot.es/esdeveniments/cavacursa-2024/,2.5,55,"2,5km D+55m",,Santa Fe del Penedès,BARCELONA,ACTIVA,2026-04-02T20:57:50.397705+00:00
877831d2f1cb,Maig 2026,2026-05-16,16/05/2026,Trail L'Agulla,https://trailagullaelcatllar.webnode.es/,11.5,132,"11,5km D+132m",,Catllar,TARRAGONA,ACTIVA,2026-04-02T20:57:50.397724+00:00
a0d007066c3f,Maig 2026,2026-05-17,17/05/2026,Samunta Trail Race,https://lnk.bio/samuntatrailrace,23,860,23km D+860m,,Sant Martí Sarroca,BARCELONA,ACTIVA,2026-04-02T20:57:50.397745+00:00
ab0bd01b4d73,Maig 2026,2026-05-17,17/05/2026,Samunta Trail Race,https://lnk.bio/samuntatrailrace,13,370,13km D+370m,,Sant Martí Sarroca,BARCELONA,ACTIVA,2026-04-02T20:57:50.397770+00:00
ce0e23f3abd6,Maig 2026,2026-05-17,17/05/2026,Run Festival Tossa,https://runfestivaltossa.com/,17,,17km,31€,Tossa de Mar,GIRONA,ACTIVA,2026-04-02T20:57:50.397793+00:00
c1c711a8c7a7,Maig 2026,2026-05-17,17/05/2026,Run Festival Tossa,https://runfestivaltossa.com/,8,,8km,23€,Tossa de Mar,GIRONA,ACTIVA,2026-04-02T20:57:50.397813+00:00
ec9abe55ef31,Maig 2026,2026-05-17,17/05/2026,Trail Rural Torà,https://trailruraltora.cat/,20,800,20km D+800m,,Torà,LLEIDA,ACTIVA,2026-04-02T20:57:50.397833+00:00
8192fe004cfe,Maig 2026,2026-05-17,17/05/2026,Trail Rural Torà,https://trailruraltora.cat/,10,400,10km D+400m,,Torà,LLEIDA,ACTIVA,2026-04-02T20:57:50.397853+00:00
74b2c8375fbf,Maig 2026,2026-05-17,17/05/2026,Trail Tarragona,http://trailtarragona.com/,18,429,18km D+429m,,Tarragona,TARRAGONA,ACTIVA,2026-04-02T20:57:50.397887+00:00
a5cf1bf74321,Maig 2026,2026-05-17,17/05/2026,Trail Tarragona,http://trailtarragona.com/,11.5,286,"11,5km D+286m",,Tarragona,TARRAGONA,ACTIVA,2026-04-02T20:57:50.397908+00:00
2b7f7c9f4fac,Maig 2026,2026-05-17,17/05/2026,Trail de Cercs solidari,https://www.traildecercssolidari.com/,22,1615,22km D+1615m,,Sant Jordi de Cercs,BARCELONA,ACTIVA,2026-04-02T20:57:50.397929+00:00
3c12adcba609,Maig 2026,2026-05-17,17/05/2026,Trail de Cercs solidari,https://www.traildecercssolidari.com/,10,553,10km D+553m,,Sant Jordi de Cercs,BARCELONA,ACTIVA,2026-04-02T20:57:50.397951+00:00
293b0726d3af,Maig 2026,2026-05-17,17/05/2026,Marxa dels Dòlmens,https://curses.cat/dolmens2026/,14,,14km,,La Jonquera,GIRONA,ACTIVA,2026-04-02T20:57:50.397971+00:00
c31b1af2a68e,Maig 2026,2026-05-17,17/05/2026,Marxa dels Dòlmens,https://curses.cat/dolmens2026/,7,,7km,,La Jonquera,GIRONA,ACTIVA,2026-04-02T20:57:50.397995+00:00
62412fdeddae,Maig 2026,2026-05-17,17/05/2026,Vertical Lo Port,https://www.21kloport.cat/es/lovertical/,9,1093,9km D+1093m,,Els Molins del Comte,TARRAGONA,ACTIVA,2026-04-02T20:57:50.398015+00:00
04cce956f077,Maig 2026,2026-05-23,23/05/2026,Batega al Bac TRAIL KV,http://www.bategalbac.com/,4,1000,4km D+1000m,,Planoles,GIRONA,ACTIVA,2026-04-02T20:57:50.398040+00:00
16d0ee757b14,Maig 2026,2026-05-23,23/05/2026,La Corriolera,https://www.lacorriolera.cat/,24,1000,24km D+1000m,,Navarcles,BARCELONA,ACTIVA,2026-04-02T20:57:50.398059+00:00
4d1e49c58aa5,Maig 2026,2026-05-23,23/05/2026,La Corriolera,https://www.lacorriolera.cat/,15,470,15km D+470m,,Navarcles,BARCELONA,ACTIVA,2026-04-02T20:57:50.398078+00:00
7e70c912914e,Maig 2026,2026-05-23,23/05/2026,La Corriolera,https://www.lacorriolera.cat/,8,,8km,,Navarcles,BARCELONA,ACTIVA,2026-04-02T20:57:50.398096+00:00
ec3163e8a350,Maig 2026,2026-05-24,24/05/2026,Trail L'Enxerinada,https://lenxerinada.cat/,22,900,22km D+900m,,Girona,GIRONA,ACTIVA,2026-04-02T20:57:50.398114+00:00
b01b5d52cc44,Maig 2026,2026-05-24,24/05/2026,Trail L'Enxerinada,https://lenxerinada.cat/,12,450,12km D+450m,,Girona,GIRONA,ACTIVA,2026-04-02T20:57:50.398132+00:00
40bacad28211,Maig 2026,2026-05-24,24/05/2026,Batega al Bac TRAIL,http://www.bategalbac.com/,27,1800,27km D+1800m,,Planoles,GIRONA,ACTIVA,2026-04-02T20:57:50.398153+00:00
dab70fce23d7,Maig 2026,2026-05-24,24/05/2026,Batega al Bac SPRINT,http://www.bategalbac.com/,18,1200,18km D+1200m,,Planoles,GIRONA,ACTIVA,2026-04-02T20:57:50.398173+00:00
0d6e2bdd159e,Maig 2026,2026-05-24,24/05/2026,Batega al Bac SHORT,http://www.bategalbac.com/,10,500,10km D+500m,,Planoles,GIRONA,ACTIVA,2026-04-02T20:57:50.398193+00:00
a98f70906aa0,Maig 2026,2026-05-24,24/05/2026,Senders de Can Costa,https://sendersdecancosta.com/,21,1000,21km +1000m,,Sant Vicenç dels Horts,BARCELONA,ACTIVA,2026-04-02T20:57:50.398213+00:00
3da4999c325c,Maig 2026,2026-05-24,24/05/2026,Senders de Can Costa,https://sendersdecancosta.com/,13,700,13km D+700m,,Sant Vicenç dels Horts,BARCELONA,ACTIVA,2026-04-02T20:57:50.398234+00:00
cddf066fe37b,Maig 2026,2026-05-24,24/05/2026,Cursa de la Serp,https://www.facebook.com/cursadelaserp/,20,,20km,,La Sentiu de Sió,LLEIDA,ACTIVA,2026-04-02T20:57:50.398256+00:00
dac79207431a,Maig 2026,2026-05-24,24/05/2026,Cursa de la Serp,https://www.facebook.com/cursadelaserp/,11,,11km,,La Sentiu de Sió,LLEIDA,ACTIVA,2026-04-02T20:57:50.398277+00:00
1fca95b068f8,Maig 2026,2026-05-24,24/05/2026,Cursa Terres Blanques,https://curses.cat/cantallops2026/,19,,19km,,Cantallops,GIRONA,ACTIVA,2026-04-02T20:57:50.398297+00:00
04eec47704e0,Maig 2026,2026-05-24,24/05/2026,Cursa Terres Blanques,https://curses.cat/cantallops2026/,9,,9km,,Cantallops,GIRONA,ACTIVA,2026-04-02T20:57:50.398318+00:00
2c7d5348c550,Maig 2026,2026-05-31,31/05/2026,Vall d'Aro Run Series La Nocturna,https://valldarorunseries.com/pages/la-classica,15.2,490,"15,2km D+490m",,Platja d'Aro,GIRONA,ACTIVA,2026-04-02T20:57:50.398339+00:00
17aac7ac0c43,Maig 2026,2026-05-31,31/05/2026,Sant Amand Trail,https://linktr.ee/stamandtrail/,23,1300,23km D+1300m,,Ripoll,GIRONA,ACTIVA,2026-04-02T20:57:50.398362+00:00
17aac7ac0c43,Maig 2026,2026-05-31,31/05/2026,Sant Amand Trail,https://linktr.ee/stamandtrail/,23,1300,23km D+1300m,,Ripoll,GIRONA,ACTIVA,2026-04-02T20:57:50.398383+00:00
f510e5918930,Maig 2026,2026-05-31,31/05/2026,Sant Amand Trail,https://linktr.ee/stamandtrail/,14,550,14km D+550m,,Ripoll,GIRONA,ACTIVA,2026-04-02T20:57:50.398406+00:00
c2a5fe787118,Maig 2026,2026-05-31,31/05/2026,Arruix Santa Fe,http://arruix.bombersorganya.cat/,4.3,670,"4,3km D+670m",,Organyà,LLEIDA,ACTIVA,2026-04-02T20:57:50.398432+00:00
307af746ecba,Maig 2026,2026-05-31,31/05/2026,Petjades de Cèrvols,https://sites.google.com/blanquerna.url.edu/petjadesdecervolsvallirana/horaris,18,700,18km D+700m,,Vallirana,BARCELONA,ACTIVA,2026-04-02T20:57:50.398452+00:00
278791affacc,Maig 2026,2026-05-31,31/05/2026,Petjades de Cèrvols,https://sites.google.com/blanquerna.url.edu/petjadesdecervolsvallirana/horaris,9,400,9km D+400m,,Vallirana,BARCELONA,ACTIVA,2026-04-02T20:57:50.398470+00:00
fb54c94615bc,Maig 2026,2026-05-31,31/05/2026,Petjades de Cèrvols,https://sites.google.com/blanquerna.url.edu/petjadesdecervolsvallirana/horaris,3,60,3km D+60m,,Vallirana,BARCELONA,ACTIVA,2026-04-02T20:57:50.398494+00:00
12ff3d0fd717,Maig 2026,2026-05-31,31/05/2026,Trail Guilleries,https://trailguilleries.cat/,42,2100,42km D+2100m,,Sant Hilari Sacalm,GIRONA,ACTIVA,2026-04-02T20:57:50.398516+00:00
3392b4353fff,Maig 2026,2026-05-31,31/05/2026,Trail Guilleries,https://trailguilleries.cat/,26,1300,26km D+1300m,,Sant Hilari Sacalm,GIRONA,ACTIVA,2026-04-02T20:57:50.398536+00:00
ac4f5d7e2160,Maig 2026,2026-05-31,31/05/2026,Trail Guilleries,https://trailguilleries.cat/,16,750,16km D+750m,,Sant Hilari Sacalm,GIRONA,ACTIVA,2026-04-02T20:57:50.398555+00:00
435a56d64d02,Maig 2026,2026-05-31,31/05/2026,Trail Orís,https://www.instagram.com/TRAIL_ORIS,21,,21km,,Orís,BARCELONA,ACTIVA,2026-04-02T20:57:50.398576+00:00
e3ccc2ca2a38,Maig 2026,2026-05-31,31/05/2026,Trail Orís,https://www.instagram.com/TRAIL_ORIS,12,,12km,,Orís,BARCELONA,ACTIVA,2026-04-02T20:57:50.398601+00:00
89998984ec47,Maig 2026,2026-05-31,31/05/2026,Vigía Trail,https://vigiatrail.runningvigia.com/,21,1100,21km D+1100m,,Santa Coloma de Gramanet,BARCELONA,ACTIVA,2026-04-02T20:57:50.398622+00:00
0659704175da,Maig 2026,2026-05-31,31/05/2026,Vigía Trail,https://vigiatrail.runningvigia.com/,10,400,10km D+400m,,Santa Coloma de Gramanet,BARCELONA,ACTIVA,2026-04-02T20:57:50.398642+00:00
9d3788da5fb9,Maig 2026,2026-05-31,31/05/2026,Marxa Trail Arenys,https://gesport.cat/2026-47a-marxa-trail-arenys/,11,,11km,,Arenys de Mar,BARCELONA,ACTIVA,2026-04-02T20:57:50.398661+00:00
22470afa3e1e,Maig 2026,2026-05-31,31/05/2026,Passos de Gegant,https://www.passosdegegant.cat/wordpress/cursa/,21,1300,21km D+1300m,,Solsona,LLEIDA,ACTIVA,2026-04-02T20:57:50.398681+00:00
b0bd9d16000a,Maig 2026,2026-05-31,31/05/2026,Passos de Gegant,https://www.passosdegegant.cat/wordpress/cursa/,10,350,10km D+350m,,Solsona,LLEIDA,ACTIVA,2026-04-02T20:57:50.398702+00:00
6d65d2cfcdf2,Maig 2026,2026-05-31,31/05/2026,Passos de Gegant KV,https://www.passosdegegant.cat/wordpress/cursa/,3.2,220,"3,2km D+220m",,Solsona,LLEIDA,ACTIVA,2026-04-02T20:57:50.398723+00:00
a527cb142eca,Maig 2026,2026-05-31,31/05/2026,Els Corriols de Colomers,https://curses.cat/colomers2026/,14.5,193,"14,5km D+193m",,Colomers,GIRONA,ACTIVA,2026-04-02T20:57:50.398743+00:00
79b22c5193e0,Maig 2026,2026-05-31,31/05/2026,Trail Niu d'Àliga,https://www.athleticevents.net/cursa/7a-trail-i-caminada-niu-d-aliga-alcover-524,14,334,14km D+334m,,Alcover,TARRAGONA,ACTIVA,2026-04-02T20:57:50.398765+00:00
2d602f79f3f8,Maig 2026,,TBD,Trail Selva Marítima,http://www.fondistesblanes.cat/TRAIL-SELVA-MARITIMA/,23,900,23km D+900m,,Blanes,GIRONA,ACTIVA,2026-04-02T20:57:50.398782+00:00
73cde936613f,Maig 2026,,TBD,Trail Selva Marítima,http://www.fondistesblanes.cat/TRAIL-SELVA-MARITIMA/,11,350,11km D+350m,,Blanes,GIRONA,ACTIVA,2026-04-02T20:57:50.398801+00:00
78702c9c2366,Maig 2026,,TBD,Ruta dels Masos,https://www.rutadelsmasos.com/,16,440,16km D+440m,,Vilabella,TARRAGONA,ACTIVA,2026-04-02T20:57:50.398819+00:00
19b983035534,Maig 2026,,TBD,Ruta dels Masos,https://www.rutadelsmasos.com/,10,157,10km D+157m,,Vilabella,TARRAGONA,ACTIVA,2026-04-02T20:57:50.398836+00:00
7f722441edef,Maig 2026,,TBD,Pujada a les Dues Pedres,https://uca.cat/pujada-a-les-dues-pedres/,10.3,300,"10,3km D+300m",,Sta Coloma de Gramanet,BARCELONA,ACTIVA,2026-04-02T20:57:50.398853+00:00
dc71cb37277f,Maig 2026,,TBD,Pujada a les Dues Pedres,https://uca.cat/pujada-a-les-dues-pedres/,4.7,40,"4,7km D+40m",,Sta Coloma de Gramanet,BARCELONA,ACTIVA,2026-04-02T20:57:50.398881+00:00
3c5743f2287c,Maig 2026,,TBD,Cursa pel Cor de la Fageda,https://cursapelcordelafageda.cat/,14.7,348,"14,7km D+348m",,Santa Pau,GIRONA,ACTIVA,2026-04-02T20:57:50.398904+00:00
3788d1066925,Maig 2026,,TBD,Cursa pel Cor de la Fageda,https://cursapelcordelafageda.cat/,21.3,539,"21,3km D+539m",,Santa Pau,GIRONA,ACTIVA,2026-04-02T20:57:50.398926+00:00
4edb6911dfeb,Maig 2026,,TBD,Embarrocat,https://embarrocat.wixsite.com/aitona,10,26,10km D+26m,,Aitona,LLEIDA,ACTIVA,2026-04-02T20:57:50.398942+00:00
a932423c97c1,Maig 2026,,TBD,Embarrocat,https://embarrocat.wixsite.com/aitona,5.5,15,"5,5km D+15m",,Aitona,LLEIDA,ACTIVA,2026-04-02T20:57:50.398957+00:00
acced8efcfb6,Maig 2026,,TBD,Trail del Puig Segalar,https://curses.cat/latallada2025/,17,400,17km D+400m,,La Tallada d'Empordà,GIRONA,ACTIVA,2026-04-02T20:57:50.398974+00:00
9f6e881d8cc8,Maig 2026,,TBD,Cursa de la Bassella,https://www.instagram.com/cursadelabassella/,10,42,10km D+42m,,Miralcamp,BARCELONA,ACTIVA,2026-04-02T20:57:50.398991+00:00
2a6d8ef19a3f,Maig 2026,,TBD,Cursa de la Bassella,https://www.instagram.com/cursadelabassella/,5,32,5km D+32m,,Miralcamp,BARCELONA,ACTIVA,2026-04-02T20:57:50.399006+00:00
4bc07c397b05,Maig 2026,,TBD,Cursa per Collserola,https://www.atcerdanyola.com/curses/cursaPerCollserola/,14,354,14km D+354m,,Cerdanyola del Vallès,BARCELONA,ACTIVA,2026-04-02T20:57:50.399022+00:00
90c4539a8a2b,Maig 2026,,TBD,Cursa per Collserola,https://www.atcerdanyola.com/curses/cursaPerCollserola/,7.5,150,"7,5km D+150m",,Cerdanyola del Vallès,BARCELONA,ACTIVA,2026-04-02T20:57:50.399038+00:00
2678721c5b66,Maig 2026,,TBD,Cursa per Collserola,https://www.atcerdanyola.com/curses/cursaPerCollserola/,5,150,5km D+150m,,Cerdanyola del Vallès,BARCELONA,ACTIVA,2026-04-02T20:57:50.399054+00:00
f2fe5395be03,Maig 2026,,TBD,Mitja Marató de muntanya de la Roca del Vallès,https://dsport.cat/ca/fitxa_cursa.php?id_cursa=1018,21,800,21km D+800m,,La Roca del Vallès,BARCELONA,ACTIVA,2026-04-02T20:57:50.399071+00:00
55aa5dc2171a,Maig 2026,,TBD,CEES Race,https://www.9hsports.cat/ca/informacio_cursa/700,10,,10km,,Centelles,BARCELONA,ACTIVA,2026-04-02T20:57:50.399087+00:00
2f2f225132b8,Maig 2026,,TBD,Cursa Tarraco-La Mina,http://www.tarragonafondistes.com/,6.8,22,"6,8km D+22m",,Tarragona,TARRAGONA,ACTIVA,2026-04-02T20:57:50.399107+00:00
5133e0e208f3,Maig 2026,,TBD,Cursa Comte Arnau,https://campdevanol.cat/3266-2/,10,150,10km D+150m,,Campdevànol,GIRONA,ACTIVA,2026-04-02T20:57:50.399124+00:00
c965583a447b,Maig 2026,,TBD,Cursa Comte Arnau,https://campdevanol.cat/3266-2/,5,60,5km D+60m,,Campdevànol,GIRONA,ACTIVA,2026-04-02T20:57:50.399142+00:00
d287a8ba0af5,Maig 2026,,TBD,Cursa de fons a l' ermita de Sant Josep,http://www.cursaermitasantjosep.cat/,10,94,10km D+94m,,Montblanc,TARRAGONA,ACTIVA,2026-04-02T20:57:50.399159+00:00
e8611d0a5c97,Maig 2026,,TBD,Cursa de Maig,http://cursademaig.com/,10,68,10km D+68m,,Llorenç del Penedès,BARCELONA,ACTIVA,2026-04-02T20:57:50.399176+00:00
bbadd2487f09,Maig 2026,,TBD,Cursa de Maig,http://cursademaig.com/,5,43,5km D+43m,,Llorenç del Penedès,BARCELONA,ACTIVA,2026-04-02T20:57:50.399193+00:00
cc7eda780ea1,Maig 2026,,TBD,Cursa Vila Comtal de Sort,https://sort.cat/serveis/poliesportiu/#cros,5,308,5km D+308m,,Sort,LLEIDA,ACTIVA,2026-04-02T20:57:50.399211+00:00
2de75de186e1,Juny 2026,2026-06-06,06/06/2026,Lles Xtrail,https://misports.cat/carreras/lles-xtrail/,69,3530,69km D+3530m,,Lles,LLEIDA,ACTIVA,2026-04-02T20:57:50.399559+00:00
276fcdfd5cbd,Juny 2026,2026-06-06,06/06/2026,Lles Xtrail,https://misports.cat/carreras/lles-xtrail/,44,2000,44km D+2000m,,Lles,LLEIDA,ACTIVA,2026-04-02T20:57:50.399580+00:00
cc54b6db4cd7,Juny 2026,2026-06-06,06/06/2026,Lles Xtrail,https://misports.cat/carreras/lles-xtrail/,30,1470,30km D+1470m,,Lles,LLEIDA,ACTIVA,2026-04-02T20:57:50.399599+00:00
2309efeb9630,Juny 2026,2026-06-06,06/06/2026,Lles Xtrail,https://misports.cat/carreras/lles-xtrail/,15,1000,15km D+1000m,,Lles,LLEIDA,ACTIVA,2026-04-02T20:57:50.399617+00:00
8c8cb13ba1a0,Juny 2026,2026-06-06,06/06/2026,Lles Xtrail,https://misports.cat/carreras/lles-xtrail/,7,250,7km D+250m,,Lles,LLEIDA,ACTIVA,2026-04-02T20:57:50.399635+00:00
dad189dd6642,Juny 2026,2026-06-06,06/06/2026,Cursa Cassoles del Tros,https://cursacassoles2026.blogspot.com/,10,31,10km D+31m,,Juneda,LLEIDA,ACTIVA,2026-04-02T20:57:50.399654+00:00
942596b50f8a,Juny 2026,2026-06-06,06/06/2026,Cursa Cassoles del Tros,https://cursacassoles2026.blogspot.com/,5.5,17,"5,5km D+17m",,Juneda,LLEIDA,ACTIVA,2026-04-02T20:57:50.399675+00:00
41a68c7bcaef,Juny 2026,2026-06-07,07/06/2026,Trail Lo Bunker,http://lobunkertrail.blogspot.com/,22,1200,22km D+1200m,,Foradada,LLEIDA,ACTIVA,2026-04-02T20:57:50.399694+00:00
749d122bac96,Juny 2026,2026-06-07,07/06/2026,Trail Lo Bunker,http://lobunkertrail.blogspot.com/,14,700,14km D+700m,,Foradada,LLEIDA,ACTIVA,2026-04-02T20:57:50.399713+00:00
8597bd59143e,Juny 2026,2026-06-07,07/06/2026,Molló Trail,https://www.mollotrail.cat/,21,,21km,,Molló,GIRONA,ACTIVA,2026-04-02T20:57:50.399731+00:00
000643fe556e,Juny 2026,2026-06-07,07/06/2026,Molló Trail,https://www.mollotrail.cat/,15,,15km,,Molló,GIRONA,ACTIVA,2026-04-02T20:57:50.399750+00:00
6b02cfe13eed,Juny 2026,2026-06-07,07/06/2026,Trail Serralavella,https://dsport.cat/ca/fitxa_cursa.php?id_cursa=1173,21,586,21km D+586m,,Ullastrell,BARCELONA,ACTIVA,2026-04-02T20:57:50.399769+00:00
ccac579195ce,Juny 2026,2026-06-07,07/06/2026,Trail Serralavella,https://dsport.cat/ca/fitxa_cursa.php?id_cursa=1173,7,215,7km D+215m,,Ullastrell,BARCELONA,ACTIVA,2026-04-02T20:57:50.399788+00:00
68807b964401,Juny 2026,2026-06-07,07/06/2026,Bacanard Trail,https://www.bacanardtrail.com/,38,1900,38km D+1900m,40€,Begur,GIRONA,ACTIVA,2026-04-02T20:57:50.399807+00:00
5704b5eb644b,Juny 2026,2026-06-07,07/06/2026,Bacanard Trail,https://www.bacanardtrail.com/,20,1000,20km D+1000m,25€,Begur,GIRONA,ACTIVA,2026-04-02T20:57:50.399825+00:00
9e5e098af25f,Juny 2026,2026-06-07,07/06/2026,Bacanard Trail,https://www.bacanardtrail.com/,13.5,600,"13,5km D+600m",15€,Begur,GIRONA,ACTIVA,2026-04-02T20:57:50.399844+00:00
18965c84c33c,Juny 2026,2026-06-07,07/06/2026,Cursa Memorial Ramon Oliu,https://cursaramonoliu.cat/,20,415,20km D+415m,,Cantonigròs,BARCELONA,ACTIVA,2026-04-02T20:57:50.399878+00:00
2fa8e8ab3a10,Juny 2026,2026-06-07,07/06/2026,Cursa Memorial Ramon Oliu,https://cursaramonoliu.cat/,10,135,10km D+135m,,Cantonigròs,BARCELONA,ACTIVA,2026-04-02T20:57:50.399900+00:00
f58c6a9d50dd,Juny 2026,2026-06-07,07/06/2026,Trail Senyor del Castell,https://safirteam.wixsite.com/safirteam/,17,640,17km D+640m,,Palafolls,GIRONA,ACTIVA,2026-04-02T20:57:50.399919+00:00
6ebaea770e57,Juny 2026,2026-06-07,07/06/2026,Trail Senyor del Castell,https://safirteam.wixsite.com/safirteam/,11,330,11km D+330m,,Palafolls,GIRONA,ACTIVA,2026-04-02T20:57:50.399937+00:00
c2f548f3547d,Juny 2026,2026-06-07,07/06/2026,Camins de Falles,https://www.caminsdefalles.cat/,27,1400,27km D+1400m,,Isil,LLEIDA,ACTIVA,2026-04-02T20:57:50.399955+00:00
406fccdfcc1f,Juny 2026,2026-06-13,13/06/2026,Vertical Puigestelup,https://uesantjoan.cat/,4,1047,4km D+1047m,,Ogassa,GIRONA,ACTIVA,2026-04-02T20:57:50.399973+00:00
203baac681f5,Juny 2026,2026-06-14,14/06/2026,La Ribalera,https://www.laribalera.cat/,42,3400,42km D+3400m,,Tírvia,LLEIDA,ACTIVA,2026-04-02T20:57:50.399991+00:00
7fd5710e04cc,Juny 2026,2026-06-14,14/06/2026,La Ribalera,https://www.laribalera.cat/,27,2000,27km D+2000m,,Tírvia,LLEIDA,ACTIVA,2026-04-02T20:57:50.400010+00:00
44c955f470ba,Juny 2026,2026-06-14,14/06/2026,La Ribalera,https://www.laribalera.cat/,16,1040,16km D+1040m,,Tírvia,LLEIDA,ACTIVA,2026-04-02T20:57:50.400028+00:00
ccc4ce09d9ee,Juny 2026,2026-06-14,14/06/2026,Cursa de la Campana,https://cursacampana.wordpress.com/,14.7,542,"14,7km D+542m",,Vacarisses,BARCELONA,ACTIVA,2026-04-02T20:57:50.400048+00:00
005857da00ea,Juny 2026,2026-06-14,14/06/2026,Cursa de la Campana,https://cursacampana.wordpress.com/,10,290,10km D+290m,,Vacarisses,BARCELONA,ACTIVA,2026-04-02T20:57:50.400066+00:00
2179983cca69,Juny 2026,2026-06-20,20/06/2026,Cursa del Pla de Sant Tirs,https://www.instagram.com/cursa_elpla/,13,800,13km D+800m,,Pla de Sant Tirs,LLEIDA,ACTIVA,2026-04-02T20:57:50.400084+00:00
dc4f969758a0,Juny 2026,2026-06-20,20/06/2026,Cavalls del Vent,https://www.cavallsdelvent.com/festival/,84.2,5600,"84,2km D+5600m",,Refugi Lluis Estasen,BARCELONA,ACTIVA,2026-04-02T20:57:50.400103+00:00
d323180a3420,Juny 2026,2026-06-20,20/06/2026,Cavalls del Vent HALF,https://www.cavallsdelvent.com/festival/,55.1,,"55,1km",,Refugi Lluis Estasen,BARCELONA,ACTIVA,2026-04-02T20:57:50.400127+00:00
